_id,tipo,estado,canal_entrada,fecha_entrada,fecha_contestacion,consejeria,unidad_descripcion,tema,subtema
9533,Queja,Contestada al Ciudadano,INTERNET,2024-07-07T00:00:00,2024-07-12T00:00:00,"Consejería de Economía, Hacienda y Empleo",Dirección General de Formación,EMPLEO,FORMACIÓN 
9534,Queja,Contestada al Ciudadano,INTERNET,2024-07-07T00:00:00,2024-07-19T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DISCAPACIDAD
9535,Queja,Enviada a Otra Administración,INTERNET,2024-07-07T00:00:00,,Consejería de Sanidad,,URBANISMO,OTROS
9536,Sugerencia,Recepcionada por Unidad,INTERNET,2024-07-07T00:00:00,,Consejería de Sanidad,Dirección General de Recursos Humanos y Relaciones Laborales,SANIDAD,ACREDITACIÓN Y HOMOLOGACIÓN DE PROFESIONALES SANITARIOS
9537,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9538,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-15T00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO 
9539,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Vivienda, Transportes e Infraestructuras",Dirección General de Carreteras,TRANSPORTES,CARRETERAS
9540,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-12T00:00:00,Consejería de Sanidad,"Dirección General de Humanización, Atención y Seguridad al Paciente",SANIDAD,SALUD PÚBLICA
9541,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-19T00:00:00,"Consejería de Cultura, Turismo y Deporte",Dirección General de Deportes,DEPORTES,"POLIDEPORTIVOS, PABELLONES Y PISCINAS"
9542,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-16T00:00:00,,,OTROS,Canal de Isabel II
9543,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-16T00:00:00,"Consejería de Economía, Hacienda y Empleo",Dirección General de Función Pública,HACIENDA Y FUNCIÓN PÚBLICA,N/A
9544,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Presidencia, Justicia y Administración Local",Dirección General de Justicia,JUSTICIA,ORIENTACIÓN JURÍDICA
9545,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-30T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid-Este,EDUCACIÓN,DAT MADRID
9546,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-22T00:00:00,,,OTROS,Canal de Isabel II
9547,Queja,Recepcionada por Unidad,OFICINA MOVIL,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
9548,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-30T00:00:00,"Consejería de Cultura, Turismo y Deporte",Dirección General de Deportes,DEPORTES,FORMACIÓN DEPORTIVA
9549,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9550,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-13T00:00:00,Consejería de Sanidad,"Dirección General de Humanización, Atención y Seguridad al Paciente",SANIDAD,CITA SANITARIA
9551,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-12T00:00:00,Consejería de Sanidad,"Dirección General de Humanización, Atención y Seguridad al Paciente",SANIDAD,OTROS
9552,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
9553,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9554,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Vivienda, Transportes e Infraestructuras",Agencia de Vivienda Social,VIVIENDA,FIANZAS
9555,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Medio Ambiente, Agricultura e Interior",Agencia de Seguridad y Emergencias Madrid 112,EMERGENCIAS 112,N/A
9556,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9557,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Presidencia, Justicia y Administración Local",Dirección General de Justicia,JUSTICIA,REGISTROS CIVILES
9558,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-19T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DISCAPACIDAD
9559,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-19T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
9560,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-19T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DEPENDENCIA
9561,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9562,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-08-27T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
9563,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-15T00:00:00,"Consejería de Vivienda, Transportes e Infraestructuras",Dirección General de Vivienda y Rehabilitación,VIVIENDA,AYUDAS
9564,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-02T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Servicios Sociales e Integración,POLÍTICAS SOCIALES,PRESTACIONES SOCIALES Y PENSIONES NO CONTRIBUTIVAS
9565,Sugerencia,Recepcionada por Coordinador,INTERNET,2024-07-08T00:00:00,,Agencia para la Administración Digital de la Comunidad de Madrid,,INFORMATICA Y COMUNICACIONES (MADRID DIGITAL),TRAMITACIÓN TELEMÁTICA
9566,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
9567,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-12T00:00:00,Consejería de Sanidad,"Dirección General de Humanización, Atención y Seguridad al Paciente",SANIDAD,SALUD PÚBLICA
9568,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-20T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DISCAPACIDAD
9569,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9570,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-16T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
9571,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-17T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Recursos Humanos,EDUCACIÓN,PROFESORADO
9572,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9573,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-19T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9574,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9575,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-31T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía","Dirección General de Educación Secundaria, Formación Profesional y Enseñanzas de Régimen Especial.",EDUCACIÓN,FORMACIÓN PROFESIONAL
9576,Sugerencia,Enviada a Otra Administración,INTERNET,2024-07-08T00:00:00,,"Consejería de Cultura, Turismo y Deporte",,CULTURA,"TEATRO, CINE, MÚSICA Y DANZA"
9577,Agradecimiento,Cancelada,INTERNET,2024-07-08T00:00:00,,"Consejería de Presidencia, Justicia y Administración Local",SERVICIO 012,ATENCIÓN AL CIUDADANO,TELÉFONO 012
9578,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección del Área Territorial de Madrid-Sur,EDUCACIÓN,INFANTIL Y PRIMARIA
9579,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-02T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía","Dirección General de Educación Concertada, Becas y Ayudas al Estudio",EDUCACIÓN,"BECAS, AYUDAS Y SUBVENCIONES"
9580,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-02T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía","Dirección General de Educación Concertada, Becas y Ayudas al Estudio",EDUCACIÓN,"BECAS, AYUDAS Y SUBVENCIONES"
9581,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-24T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía","Dirección General de Educación Secundaria, Formación Profesional y Enseñanzas de Régimen Especial.",EDUCACIÓN,FORMACIÓN PROFESIONAL
9582,Queja,Cancelada,INTERNET,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",,POLÍTICAS SOCIALES,DEPENDENCIA
9583,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-12T00:00:00,Consejería de Sanidad,"Dirección General de Humanización, Atención y Seguridad al Paciente",SANIDAD,CITA SANITARIA
9584,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-18T00:00:00,"Consejería de Vivienda, Transportes e Infraestructuras",Dirección General de Vivienda y Rehabilitación,VIVIENDA,OTROS
9585,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-24T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía","Dirección General de Educación Secundaria, Formación Profesional y Enseñanzas de Régimen Especial.",EDUCACIÓN,FORMACIÓN PROFESIONAL
9586,Queja,Cancelada,INTERNET,2024-07-08T00:00:00,,Consejería de Sanidad,,SANIDAD,OTROS
9587,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9588,Sugerencia,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Medio Ambiente, Agricultura e Interior",Comisionado del Bienestar Animal,MEDIO AMBIENTE,PROTECCIÓN ANIMAL
9589,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-26T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía","Dirección General de Educación Concertada, Becas y Ayudas al Estudio",EDUCACIÓN,"BECAS, AYUDAS Y SUBVENCIONES"
9590,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9591,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-02T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DISCAPACIDAD
9592,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9593,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9594,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9595,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-24T00:00:00,"Consejería de Presidencia, Justicia y Administración Local",SERVICIO 012,ATENCIÓN AL CIUDADANO,TELÉFONO 012
9596,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9597,Sugerencia,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-15T00:00:00,Consorcio Regional de Transportes,,TRANSPORTES,METRO 
9598,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-08T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9599,Queja,Enviada a Otra Administración,INTERNET,2024-07-08T00:00:00,,"Consejería de Presidencia, Justicia y Administración Local",,URBANISMO,OTROS
9600,Queja,Cancelada,INTERNET,2024-07-08T00:00:00,,Consejería de Sanidad,,SANIDAD,OTROS
9601,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9602,Queja,Enviada a Otra Administración,INTERNET,2024-07-08T00:00:00,,"Consejería de Presidencia, Justicia y Administración Local",,URBANISMO,OTROS
9603,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Vivienda, Transportes e Infraestructuras",Dirección General de Carreteras,TRANSPORTES,CARRETERAS
9604,Queja,Recepcionada por Unidad,INTERNET,2024-07-08T00:00:00,,"Consejería de Vivienda, Transportes e Infraestructuras",Agencia de Vivienda Social,VIVIENDA,FIANZAS
9605,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-07-31T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DISCAPACIDAD
9606,Queja,Cancelada,INTERNET,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
9607,Queja,Cancelada,INTERNET,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
9608,Queja,Cancelada,INTERNET,2024-07-08T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
9609,Queja,Contestada al Ciudadano,INTERNET,2024-07-08T00:00:00,2024-08-02T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía","Dirección General de Educación Concertada, Becas y Ayudas al Estudio",EDUCACIÓN,"BECAS, AYUDAS Y SUBVENCIONES"
9610,Sugerencia,Contestada al Ciudadano,PRESENCIAL,2024-07-09T00:00:00,2024-07-12T00:00:00,"Consejería de Economía, Hacienda y Empleo",Dirección General de Tributos,ATENCIÓN AL CONTRIBUYENTE,LIQUIDACIÓN DE TRIBUTOS
9611,Queja,Cancelada,INTERNET,2024-07-09T00:00:00,,"Consejería de Presidencia, Justicia y Administración Local",Dirección General de Justicia,JUSTICIA,OTROS
9612,Queja,Contestada al Ciudadano,INTERNET,2024-07-09T00:00:00,2024-08-09T00:00:00,"Consejería de Presidencia, Justicia y Administración Local",Dirección General de RRHH y Relaciones con la Administración de Justicia,JUSTICIA,REGISTROS CIVILES
9613,Queja,Contestada al Ciudadano,INTERNET,2024-07-09T00:00:00,2024-07-19T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Dirección General de Atención a Personas con Discapacidad,POLÍTICAS SOCIALES,DISCAPACIDAD
9614,Queja,Contestada al Ciudadano,INTERNET,2024-07-09T00:00:00,2024-08-02T00:00:00,"Consejería de Educación, Universidades, Ciencia y Portavocía",Dirección General de Educación Infantil Y Primaria,EDUCACIÓN,INFANTIL Y PRIMARIA
9615,Queja,Enviada a Otra Administración,INTERNET,2024-07-09T00:00:00,,"Consejería de Presidencia, Justicia y Administración Local",,MEDIO AMBIENTE,RESIDUOS
9616,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-09T00:00:00,2024-07-12T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9617,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-09T00:00:00,2024-08-06T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
9618,Queja,Recepcionada por Unidad,INTERNET,2024-07-09T00:00:00,,"Consejería de Vivienda, Transportes e Infraestructuras",Agencia de Vivienda Social,VIVIENDA,FIANZAS
9619,Queja,Recepcionada por Unidad,INTERNET,2024-07-09T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9620,Queja,Contestada al Ciudadano,INTERNET,2024-07-09T00:00:00,2024-08-05T00:00:00,"Consejería de Presidencia, Justicia y Administración Local",Dirección General de Justicia,JUSTICIA,ÓRGANOS JUDICIALES
9621,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-09T00:00:00,2024-08-06T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
9622,Queja,Recepcionada por Unidad,PRESENCIAL,2024-07-09T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
9623,Queja,Recepcionada por Unidad,INTERNET,2024-07-09T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,DEPENDENCIA
9624,Queja,Contestada al Ciudadano,PRESENCIAL,2024-07-09T00:00:00,2024-08-27T00:00:00,"Consejería de Familia, Juventud y Asuntos Sociales",Agencia Madrileña de Atención Social,POLÍTICAS SOCIALES,MAYORES
9625,Queja,Recepcionada por Unidad,INTERNET,2024-07-09T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9626,Queja,Contestada al Ciudadano,INTERNET,2024-07-09T00:00:00,2024-07-24T00:00:00,Consejería de Digitalización,Viceconsejería de Digitalización,DIGITALIZACIÓN ADMINISTRATIVA,N/A
9627,Queja,Contestada al Ciudadano,INTERNET,2024-07-09T00:00:00,2024-07-19T00:00:00,Agencia para la Administración Digital de la Comunidad de Madrid,,INFORMATICA Y COMUNICACIONES (MADRID DIGITAL),TRAMITACIÓN TELEMÁTICA
9628,Queja,Recepcionada por Unidad,INTERNET,2024-07-09T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
9629,Queja,Recepcionada por Unidad,INTERNET,2024-07-09T00:00:00,,"Consejería de Economía, Hacienda y Empleo",Dirección General del Servicio Público de Empleo,EMPLEO,OFICINAS DE EMPLEO DE LA COMUNIDAD DE MADRID
9630,Queja,Recepcionada por Unidad,PRESENCIAL,2024-07-09T00:00:00,,"Consejería de Familia, Juventud y Asuntos Sociales",DG de Atención al Mayor y a la Dependencia,POLÍTICAS SOCIALES,MAYORES
